"years resistance",55
"fell lowest",55
"fx japanese",55
"level low",55
"low a",55
"confidence report",55
"lower weak",55
"weak confidence",55
"regained bullish",55
"reversal target",55
"long target",55
"fxstreetreports daily",55
"back mid",55
"by deephalf",55
"short days",55
"commentary crude",55
"continues retracing",55
"crude oil",55
"lower nd",55
"nd january",55
"oil uptrend",55
"retracing lower",55
"implications fxy",56
"fxe es",56
"fundamentals move",56
"starting show",56
"correct ge",56
"resumed medium",56
"weakness resumed",56
"sharp sell",56
"inverted h",56
"fresh month",56
"bullish trend",56
"support zone",56
"japan election",57
"back long",57
"solid buy",57
"freight train",57
"short eurjpy",57
"audjpy nzdjpy",57
"a f",57
"bought sl",57
"video analysis",57
"f eurgbp",57
"pair holding",57
"charts updated",57
"breaks mark",58
"provide resistance",58
"unintended consequences",58
"month end",58
"disappointment boj",58
"room disappointment",58
"interest risk",58
"risk tightened",58
"crdoba recent",58
"securities crdoba",58
"jpy lower",58
"daily tech",58
"futures daily",58
"sharply dolla",58
"ahead btmu",58
"ocbc bank",58
"expecting pair",58
"head shoulder",58
"high net",58
"daily sell",59
"exceed prior",59
"support holds",59
"jpy shorts",59
"surges find",59
"ahead fed",59
"open long",59
"analysis february",59
"topix futures",59
"live performance",59
"lots visit",59
"robot opened",59
"visit live",59
"f cl",59
"indicator ninjatrader",59
"low indicator",59
"support global",59
"watch monday",60
"robot closed",60
"unbiased review",60
"visit unbiased",60
"nov nov",60
"nov outlook",60
"japanese exports",60
"f fxe",60
"stop dailyfx",60
"price broke",60
"loss gmt",60
"check members",60
"curious signing",60
"members service",60
"service es",60
"signing check",60
"back short",60
"trucker cap",60
"short dailyfx",60
"forecast december",60
"market wrap",60
"endedly pct",60
"pct inflation",60
"european session",60
"gbpjpy cadjpy",61
"bearish future",61
"bullish long",61
"future latest",61
"latest pool",61
"th february",61
"flash focus",61
"cha harmonic",61
"eurjpy cha",61
"thoughts week",61
"wave thoughts",61
"moved stop",61
"jap yen",61
"flag implications",62
"newsletter e",62
"confidence rose",62
"rose rallied",62
"momentum yesterday",62
"correction time",62
"minimum pip",62
"rsi shot",62
"shot ve",62
"time instances",62
"ve minimum",62
"audjpy usdx",62
"eur cl",62
"published website",62
"website eur",62
"societe generale",62
"hold short",62
"michigan confidence",63
"u michigan",63
"q gdp",63
"update usd",63
"balance equity",63
"usdjpy balance",63
"system positions",63
"week fx",63
"asset buys",63
"buys open",63
"dives fx",63
"ended yen",63
"goal make",63
"make asset",63
"yen dives",63
"forecast february",63
"resistance strong",63
"updated york",63
"york session",63
"yen continues",63
"european london",64
"london market",64
"news japanese",64
"eurjpy high",64
"corrective weakness",64
"vantage fx",64
"assets open",64
"boj mull",64
"buy assets",64
"foreseen sources",64
"inflation foreseen",64
"mull pledging",64
"open endedly",64
"pledging buy",64
"fresh highs",64
"playing wedge",64
"sell bounce",64
"pressure upside",64
"analysis december",64
"bets back",65
"reversed eur",65
"speculators reversed",65
"inspire reversals",65
"resistance inspire",65
"highest level",65
"japan elections",65
"gbp jpy",65
"close higher",65
"higher weeks",65
"set close",65
"weeks counting",65
"jpy interest",65
"bullish momentum",65
"yen fell",65
"resistance commerzbank",65
"wave count",65
"unemployment rate",65
"central bank",65
"sur usdjpy",65
"lt href",66
"outlook lt",66
"post bull",66
"japan swings",66
"planning japan",66
"holds bullish",66
"crosses resistance",66
"half high",66
"year half",66
"fallout boj",66
"focus fallout",66
"ticket sell",66
"debt ceiling",66
"abe lights",66
"lights fuse",66
"end quarter",66
"expected fall",66
"faith expected",66
"quarter remain",66
"remain mark",66
"f dax",66
"big dips",66
"dips sell",66
"resistance focus",66
"moderate minor",66
"ago short",66
"net long",67
"buying opportunity",67
"april high",67
"high eurjpy",67
"report extends",67
"ldp win",67
"lowest level",67
"weakest level",67
"yen weakest",67
"currencies forecast",67
"cds primary",67
"driver recently",67
"japanese cds",67
"late tweeting",67
"primary driver",67
"recently soz",67
"sg japanese",67
"soz late",67
"tweeting interesting",67
"time weekly",67
"minor minor",67
"buy profit",68
"fall end",68
"neutral u",68
"u jobless",68
"flow nomura",68
"past weeks",68
"adp employment",68
"beats estimates",68
"change beats",68
"employment change",68
"estimates january",68
"year lows",68
"ended corrective",68
"upside ended",68
"march high",68
"buy order",68
"included charts",69
"policy decision",69
"asset management",69
"bk asset",69
"analysis buy",69
"buy big",69
"short clear",69
"term bullish",70
"blog post",70
"budget planning",70
"concrete budget",70
"free newsletter",70
"closed long",70
"bigger structural",70
"risk bigger",70
"structural flow",70
"upside risk",70
"bofa merrill",70
"st january",70
"adopts inflation",70
"short yen",70
"algos algos",70
"correlation algos",70
"rip correlation",70
"eases back",70
"sentiment index",70
"speculative sentiment",70
"previous support",71
"clear dailyfx",71
"target reaction",71
"profit target",71
"profit gmt",71
"f audjpy",71
"low ninjatrader",71
"high resistance",72
"jpy practially",72
"practially unchanged",72
"short positions",72
"early feb",72
"short full",72
"inflation goal",72
"early losses",72
"rises time",72
"lots demo",72
"trend shift",72
"risk correction",72
"fxstreetreports uptrend",72
"long stop",72
"atteinte sur",72
"term bearish",73
"boj westpac",73
"sell loss",73
"find week",73
"surges drifts",73
"extend elliott",73
"lower german",73
"term high",73
"yen strength",74
"area daily",74
"taking break",74
"japan adopts",74
"ears market",74
"eyes ears",74
"james shelton",74
"market james",74
"shelton squawk",74
"squawk eurgbp",74
"consolidating trend",74
"trend commerzbank",74
"lots wallstreetforexrobot",74
"days ago",74
"audcad scalps",75
"scalps play",75
"recent move",75
"abe ldp",75
"consecutive weeks",75
"resistance moderate",75
"tight stop",76
"eurjpy euraud",76
"weakness continue",76
"idea international",76
"outlook idea",76
"area potential",76
"open ended",76
"highest record",76
"rsi highest",76
"mid term",76
"cliff oecd",76
"oecd warning",76
"warning weigh",76
"warning c",77
"assuming yen",77
"eur imho",77
"weakens eur",77
"worth long",77
"time years",77
"ideas waiting",77
"boj policy",77
"back net",78
"corner unable",78
"unable exceed",78
"imho worth",78
"week row",78
"icmkts mam",78
"lots icmkts",78
"potential support",78
"jpy pairs",78
"week january",78
"clients usdx",78
"current account",79
"slides year",79
"engulfing hour",79
"week fibstalker",79
"yen slides",79
"recent highs",79
"lots pipswt",79
"pipswt taitan",79
"updated website",79
"key level",79
"upside offensive",79
"a topix",80
"fx nikkei",80
"hscei hang",80
"kospi china",80
"monday outlook",80
"nikkei hscei",80
"january analysis",80
"target open",80
"session focus",80
"decline corner",81
"jpy surprise",81
"surprise decline",81
"gains breaking",81
"term triangle",81
"lots by",81
"f spy",82
"facebook post",82
"latest facebook",82
"page receive",82
"post page",82
"receive setups",82
"setups es",82
"potential resistance",82
"bullish td",82
"ideas trailing",82
"stop selling",82
"l sell",83
"usd index",83
"tonight japan",83
"traders tonight",83
"report interest",83
"upward movement",83
"usdx hg",83
"fxtesterde activ",83
"bearish harami",83
"risk appetite",84
"f dx",84
"key figure",84
"markets reversed",84
"moves monday",84
"reversed moves",84
"support markets",84
"th wave",84
"lots xe",84
"ideas holding",85
"weekly bullish",85
"flash upside",85
"positions long",85
"full explanation",85
"daily close",85
"multi year",85
"remains force",85
"ca employment",85
"higher ca",85
"global fx",85
"waiting correction",86
"pm abe",87
"business times",87
"international business",87
"close sell",87
"closing long",87
"longest yen",87
"soared past",87
"stop target",88
"check latest",88
"jpy crosses",88
"bullish yen",88
"b e",89
"bearish min",89
"positions targets",89
"sentiment yen",90
"good morning",90
"support area",90
"risk real",90
"china a",90
"seng kospi",90
"opened sell",90
"early week",90
"commented stocktwits",90
"monetary policy",91
"won t",91
"boj announcement",91
"weak yen",91
"asian hours",91
"bound system",91
"entry asian",91
"hours range",91
"pip correction",91
"double top",91
"analysis taking",91
"hasn t",92
"resistance key",92
"bought contract",92
"buy live",92
"partial profit",92
"video th",93
"support level",93
"e f",93
"news spot",93
"lots pepsgd",94
"session continues",94
"neutral jobless",94
"bullish min",95
"uptrend continues",95
"calendar forward",96
"dec gmt",96
"decision wednesday",96
"forward week",96
"wednesday dec",96
"week fomc",96
"currencies english",96
"language dx",96
"ahead boj",97
"reasons move",98
"bulilsh bullish",98
"weekly bulilsh",98
"fx market",99
"latest setups",99
"setups signals",99
"signals cl",99
"numbers watch",100
"scalp session",100
"short usdjpy",100
"yen weakens",100
"retreats highs",100
"lots live",100
"cross death",101
"cross setting",101
"death cross",101
"entry golden",101
"golden cross",101
"asian session",101
"credit suisse",101
"eurjpy short",101
"fx markets",101
"continues march",102
"march higher",102
"interest rates",102
"tumbles good",103
"yen tumbles",103
"short position",103
"ticket buy",103
"taking partial",103
"time buy",104
"doesn t",104
"jpy weakness",104
"lt lt",104
"crosses soared",104
"fomc decision",105
"early warnin",106
"resistance area",106
"range bound",106
"good time",107
"breaks ldp",107
"pairs price",107
"higher dailyfx",107
"opened ticket",107
"analysis usd",108
"blog nzdusd",108
"f hg",108
"bullish eyes",109
"eyes upside",109
"long position",109
"abe boj",109
"bundesbank president",110
"rise warns",110
"risk rise",110
"war risk",110
"warns bundesbank",110
"crosses leading",111
"futures positioning",111
"positioning turning",111
"turning yen",111
"correction lower",111
"dailyfx analysis",113
"flash consolidating",114
"yen weakness",114
"short remain",114
"lots rsiscal",114
"term support",114
"ideas staying",114
"short moved",115
"interpretation correct",116
"boj meeting",116
"beat revenue",116
"revenue bottom",116
"yen risk",117
"long positions",117
"published e",117
"eur bets",118
"resistance year",118
"week ahead",119
"street robot",119
"holding long",119
"english language",119
"bullish engulfing",119
"staying short",119
"wall street",120
"candlestick daily",120
"goldman sell",120
"sell pain",120
"ldp abe",120
"eurjpy audjpy",120
"continues higher",120
"kyle bass",120
"jpy nfp",121
"nfp triangle",121
"triangle interpretation",121
"session sustain",121
"analysis eur",122
"bottom line",122
"long atteinte",122
"didn t",122
"activ rd",123
"lots fxtesterde",123
"target long",123
"fallen sharply",123
"short long",124
"abe comments",124
"audjpy usdollar",125
"forward sunday",125
"sunday audjpy",125
"wiping gains",125
"pain lower",125
"th week",125
"news usd",125
"year highs",125
"bank holiday",126
"dayjpy bank",126
"holiday japs",126
"japs holiday",126
"yen japanses",126
"fiscal cliff",126
"jpy weekly",126
"detailed br",126
"flash bullish",126
"pin bar",127
"strong move",127
"cut harmonics",127
"daily elliott",127
"facie daily",127
"harmonics short",127
"prima facie",127
"wave short",127
"outlook fx",127
"minor support",128
"mailed clients",128
"update nzdusd",128
"outlook video",129
"euro hits",129
"versus euro",129
"short jpy",129
"jpy buy",129
"stop short",129
"taitan fxpro",129
"yen fallen",130
"gains week",132
"straight weeks",132
"week exciting",132
"weeks gains",132
"forecast th",132
"edge blog",132
"japan yen",132
"term outlook",132
"returns versus",133
"holiday japan",134
"short stop",135
"back extend",135
"sidelines long",135
"sticking sidelines",135
"support ubs",135
"analysis november",137
"pressure remains",137
"hang seng",137
"selling buying",137
"stop loss",138
"buy dips",139
"boj governor",139
"japan pm",139
"flash headline",139
"risk support",139
"january forecast",139
"continued strong",140
"break run",140
"hitting break",140
"stop hitting",140
"video stop",140
"analysis january",140
"year end",140
"ideas reversal",140
"visit detailed",141
"buy opened",141
"th january",142
"warning cha",142
"eurjpy gbpjpy",143
"nearing key",143
"polls nearing",143
"scalp order",144
"week l",144
"bull flag",145
"ideas closed",146
"short loss",146
"uptrend long",146
"higher japanese",146
"lots tp",146
"critical hints",147
"hints major",147
"major swing",147
"video critical",147
"wrap usd",147
"analysis sticking",147
"wave analysis",149
"forecast st",149
"rallies key",150
"strengthens rallies",150
"position short",151
"fibstalker view",151
"view currencies",151
"wave weekly",152
"usd continued",152
"bull pressure",153
"corrective pull",153
"weekend overview",153
"analytical cha",154
"cha u",154
"daily analytical",154
"e mailed",155
"u japanese",156
"l buy",156
"remain short",157
"yen charts",159
"claim increase",159
"japan polls",159
"jpy yen",160
"yen futures",161
"tracking eur",162
"usd pairs",162
"jobless claim",162
"news neutral",162
"si f",162
"l order",163
"opened closed",163
"f si",165
"analysis fx",165
"forecast week",165
"special report",166
"position long",167
"analysis long",167
"waiting december",167
"lots white",167
"white bear",167
"consolidating prevailing",168
"prevailing uptrend",168
"uptrend intact",168
"turtle model",169
"headline risk",169
"hits month",170
"long waiting",171
"short japanese",172
"usd found",172
"eurjpy harmonic",173
"overview published",174
"audjpy eurjpy",175
"order opened",175
"found support",176
"yen pairs",176
"close cl",177
"record friday",177
"flash early",179
"positive nomura",180
"closed short",180
"resumes uptrend",180
"lots usdjpy",181
"departure boj",185
"marginally positive",185
"shirakawa marginally",185
"sold lots",185
"gains dailyfx",187
"closed highs",188
"highs week",188
"wave closed",188
"trend line",188
"fx empire",188
"commentary eurjpy",190
"continue uptrends",190
"uptrends th",190
"decision jumping",191
"tumbled lower",191
"yen tumbled",191
"move higher",193
"ahead bank",193
"idea wrap",194
"ultimate swing",196
"warning char",196
"flash usd",196
"japan boj",196
"lower ahead",198
"daily resistance",199
"pressure builds",201
"rallies pressure",201
"boj interest",201
"swing high",202
"sell stop",204
"daily outlook",205
"weekly rsi",207
"resistance support",210
"eurjpy continue",210
"interest rate",211
"long usdjpy",212
"eur jpy",214
"early departure",215
"interesting boj",215
"sheet fed",215
"medium term",216
"bullish bearish",216
"fed balance",216
"sl tp",217
"jpy forecast",217
"month highs",221
"breaking lows",221
"lows weakness",221
"weakness bounds",221
"inflation target",222
"dips trailing",223
"currency war",223
"nzdusd approaching",223
"ou placez",227
"placez trailing",227
"sortir position",227
"stop heure",227
"usdjpy ou",227
"bullish eurjpy",228
"eurjpy bullish",228
"approaching key",229
"boj balance",230
"net short",231
"jpy extends",231
"rate decision",231
"eur usd",232
"sunday weekly",233
"weekly edge",233
"broader upside",233
"rallies resumes",233
"resumes broader",233
"friday close",234
"td securities",234
"boj shirakawa",235
"analysis buying",239
"harmonic elliott",240
"daily weekly",242
"price action",242
"weekly outlook",244
"upside pressure",244
"year high",246
"short cut",254
"breakout setting",255
"bearish bullish",255
"forecast january",257
"f gc",261
"spot forecast",266
"pipsby deephalf",268
"key support",271
"bullish based",278
"fxstreetnews flash",282
"weekend video",287
"active hours",289
"entry active",289
"hours breakout",289
"weakened pullback",290
"sentiment bullish",292
"buying dips",292
"dx f",294
"lots pipsby",299
"gc f",301
"profit taking",301
"london session",304
"pull back",307
"don t",324
"jpy update",327
"update wc",327
"wc japanese",327
"yen weakened",327
"th november",329
"selling long",330
"lots edge",332
"lots terascal",334
"commentary dow",335
"setups commentary",335
"support resistance",339
"buy stop",342
"bank japan",343
"hg f",344
"cl f",348
"stop lots",352
"aussie finds",354
"euro stocks",354
"rally aussie",354
"reversal euro",354
"stocks rally",354
"daily forecast",354
"finds support",367
"sell limit",369
"commentary trends",369
"continue st",369
"trends continue",369
"dow update",377
"th december",391
"trend uptrend",403
"uptrend outlook",403
"uptrend short",403
"outlook usd",406
"update th",408
"yen crosses",416
"term trend",416
"key resistance",418
"jpy uptrend",423
"jumped mo",426
"market commentary",434
"month high",443
"st february",448
"pair robot",449
"robot traded",449
"ideas selling",451
"https t",457
"closed l",457
"balance sheet",461
"world jumped",472
"traded spread",479
"order closed",484
"buy limit",492
"clear risk",493
"euro surges",515
"fx world",516
"longest record",519
"drifts lower",525
"lower euro",525
"limit lots",529
"lows uptrend",537
"trades lows",537
"uptrend clear",537
"long term",544
"yen trades",551
"mover fx",555
"notable mover",555
"week notable",555
"positioning forecast",558
"forecast gains",561
"j f",562
"trailing stop",563
"shift positioning",570
"entry fibonacci",581
"fibonacci pivot",581
"long short",583
"momentum week",596
"analysis shift",618
"extends th",635
"th weekly",635
"weekly advance",635
"ducks system",646
"entry ducks",646
"es f",650
"advance matching",650
"hits continue",654
"point setting",660
"yen hits",665
"matching longest",668
"analysis japanese",670
"hit projection",673
"level elliott",673
"projection level",673
"entry floor",685
"floor trader",685
"trader pivot",685
"continue higher",696
"pivot point",707
"sentiment long",744
"sho entry",807
"sustain upward",884
"upward momentum",888
"short term",1022
"gls systems",1101
"lots gls",1101
"zone setting",1164
"elliott wave",1216
"bullish bullish",1216
"elder safe",1297
"safe zone",1297
"long entry",1445
"elder triple",1555
"screen system",1555
"triple screen",1555
"bid high",1728
"early warning",1734
"low time",1745
"setting early",1840
"elder impulse",1980
"impulse entry",1980
"high low",2002
"system setting",2089
"bands entry",2203
"double bollinger",2203
"entry double",2203
"bollinger bands",2209
"bought lots",2447
"entry number",2632
"number pivot",2632
"japanese yen",2660
"points setting",2929
"pivot points",3213
"usd jpy",3620
"sell lots",3791
"entry setting",3812
"sho future",4412
"entry elder",4832
"long future",5438
"bearish based",6640
"sentiment bearish",6650
"analysis visit",6928
"based analysis",6929
"closed sell",7206
"buy lots",8547
"future entry",9850
"closed buy",13154
